pais;pais_iso;indicador;anio;frecuencia
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;1.0
;;;2016;1.0
;;;2016;0.0
;;;2016;2.0
;;;2016;0.0
;;;2016;1.0
;;;2016;1.0
;;;2016;0.0
;;;2016;2.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;6.0
;;;2016;0.0
;;;2016;16.0
;;;2016;26.0
;;;2016;4.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;1.0
;;;2016;0.0
;;;2016;1.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;1.0
;;;2016;0.0
;;;2016;0.0
;;;2016;1.0
;;;2016;0.0
;;;2016;4.0
;;;2016;0.0
;;;2016;4.0
;;;2016;8.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;1.0
;;;2016;1.0
;;;2016;0.0
;;;2016;2.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;0.0
;;;2016;1.0
;;;2016;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;2.0
;;;2017;2.0
;;;2017;5.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;2.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;2.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;3.0
;;;2017;1.0
;;;2017;0.0
;;;2017;4.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;2.0
;;;2017;3.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;2.0
;;;2017;2.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;2.0
;;;2017;1.0
;;;2017;2.0
;;;2017;5.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;2.0
;;;2017;2.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;2.0
;;;2017;0.0
;;;2017;3.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;2.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;3.0
;;;2017;1.0
;;;2017;0.0
;;;2017;5.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;2.0
;;;2017;2.0
;;;2017;0.0
;;;2017;2.0
;;;2017;2.0
;;;2017;1.0
;;;2017;0.0
;;;2017;12.0
;;;2017;4.0
;;;2017;9.0
;;;2017;26.0
;;;2017;0.0
;;;2017;0.0
;;;2017;4.0
;;;2017;2.0
;;;2017;1.0
;;;2017;7.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;2.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;2.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;3.0
;;;2017;3.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;3.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;2.0
;;;2017;3.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;2.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;2.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;4.0
;;;2017;1.0
;;;2017;1.0
;;;2017;6.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;2.0
;;;2017;0.0
;;;2017;3.0
;;;2017;5.0
;;;2017;0.0
;;;2017;3.0
;;;2017;1.0
;;;2017;4.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;9.0
;;;2017;3.0
;;;2017;5.0
;;;2017;18.0
;;;2017;0.0
;;;2017;0.0
;;;2017;7.0
;;;2017;2.0
;;;2017;1.0
;;;2017;10.0
;;;2017;0.0
;;;2017;0.0
;;;2017;2.0
;;;2017;0.0
;;;2017;0.0
;;;2017;2.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;2.0
;;;2017;4.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;3.0
;;;2017;4.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;2.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;3.0
;;;2017;0.0
;;;2017;1.0
;;;2017;4.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;2.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;4.0
;;;2017;5.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;2.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;2.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;2.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;2.0
;;;2017;1.0
;;;2017;0.0
;;;2017;3.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;2.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;2.0
;;;2017;0.0
;;;2017;1.0
;;;2017;2.0
;;;2017;0.0
;;;2017;3.0
;;;2017;0.0
;;;2017;0.0
;;;2017;2.0
;;;2017;0.0
;;;2017;0.0
;;;2017;2.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;2.0
;;;2017;1.0
;;;2017;2.0
;;;2017;5.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;3.0
;;;2017;0.0
;;;2017;0.0
;;;2017;3.0
;;;2017;0.0
;;;2017;0.0
;;;2017;3.0
;;;2017;0.0
;;;2017;8.0
;;;2017;11.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;2.0
;;;2017;2.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;2.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;2.0
;;;2017;2.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;2.0
;;;2017;5.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;2.0
;;;2017;2.0
;;;2017;0.0
;;;2017;2.0
;;;2017;0.0
;;;2017;1.0
;;;2017;3.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;2.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;2.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;4.0
;;;2017;0.0
;;;2017;2.0
;;;2017;6.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;3.0
;;;2017;0.0
;;;2017;17.0
;;;2017;24.0
;;;2017;3.0
;;;2017;2.0
;;;2017;2.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;5.0
;;;2017;0.0
;;;2017;4.0
;;;2017;9.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;0.0
;;;2017;1.0
;;;2017;0.0
;;;2017;1.0
;;;2017;2.0
;;;2018;1.0
;;;2018;0.0
;;;2018;3.0
;;;2018;2.0
;;;2018;0.0
;;;2018;6.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;3.0
;;;2018;0.0
;;;2018;1.0
;;;2018;5.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;1.0
;;;2018;1.0
;;;2018;1.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;3.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;2.0
;;;2018;0.0
;;;2018;1.0
;;;2018;4.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;1.0
;;;2018;1.0
;;;2018;0.0
;;;2018;1.0
;;;2018;2.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;2.0
;;;2018;1.0
;;;2018;0.0
;;;2018;3.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;3.0
;;;2018;0.0
;;;2018;0.0
;;;2018;3.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;1.0
;;;2018;1.0
;;;2018;4.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;8.0
;;;2018;0.0
;;;2018;12.0
;;;2018;20.0
;;;2018;0.0
;;;2018;0.0
;;;2018;2.0
;;;2018;0.0
;;;2018;0.0
;;;2018;2.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;2.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;2.0
;;;2018;2.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;1.0
;;;2018;2.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;2.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;2.0
;;;2018;2.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;2.0
;;;2018;2.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;2.0
;;;2018;2.0
;;;2018;0.0
;;;2018;3.0
;;;2018;7.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;1.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;2.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;1.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;0.0
;;;2018;1.0
;;;2018;0.0
