;pais;codigo_iso;anio;valor;info_codigo
2837;Japan;JPN;2002;5.18;6.1
2838;Jordan;JOR;2002;5.15;6.1
2839;Kazakhstan;KAZ;2002;8.65;6.1
2840;Kenya;KEN;2002;8.6;6.1
2841;Kiribati;KIR;2002;3.71;6.1
2842;Korea, Dem. Rep.;PRK;2002;;6.1
2843;Korea, Rep.;KOR;2002;7.59;6.1
2844;Kosovo;KSV;2002;7.98;6.1
2845;Kuwait;KWT;2002;5.78;6.1
2846;Kyrgyz Republic;KGZ;2002;9.48;6.1
2847;Lao PDR;LAO;2002;4.99;6.1
2848;Latvia;LVA;2002;5.75;6.1
2849;Lebanon;LBN;2002;5.1;6.1
2850;Lesotho;LSO;2002;15.35;6.1
2851;Liberia;LBR;2002;20.77;6.1
2852;Libya;LBY;2002;6.22;6.1
2853;Liechtenstein;LIE;2002;;6.1
2854;Lithuania;LTU;2002;7.76;6.1
2855;Luxembourg;LUX;2002;4.11;6.1
2856;Macao SAR, China;MAC;2002;1.13;6.1
2857;Macedonia, FYR;MKD;2002;6.14;6.1
2858;Madagascar;MDG;2002;5.37;6.1
2859;Malawi;MWI;2002;9.51;6.1
2860;Malaysia;MYS;2002;5.5;6.1
2861;Maldives;MDV;2002;3.93;6.1
2862;Mali;MLI;2002;4.15;6.1
2863;Malta;MLT;2002;3.08;6.1
2864;Marshall Islands;MHL;2002;7.12;6.1
2865;Martinique;MTQ;2002;;6.1
2866;Mauritania;MRT;2002;4.11;6.1
2867;Mauritius;MUS;2002;3.12;6.1
2868;Mayotte;MYT;2002;;6.1
2869;Mexico;MEX;2002;4.3;6.1
2870;Micronesia, Fed. Sts.;FSM;2002;6.1;6.1
2871;Moldova;MDA;2002;13.37;6.1
2872;Monaco;MCO;2002;;6.1
2873;Mongolia;MNG;2002;9.0;6.1
2874;Montenegro;MNE;2002;;6.1
2875;Montserrat;MSR;2002;;6.1
2876;Morocco;MAR;2002;3.43;6.1
2877;Mozambique;MOZ;2002;25.72;6.1
2878;Myanmar;MMR;2002;7.27;6.1
2879;Namibia;NAM;2002;3.81;6.1
2880;Nepal;NPL;2002;9.24;6.1
2881;Netherlands;NLD;2002;4.82;6.1
2882;Netherlands Antilles;ANT;2002;;6.1
2883;New Caledonia;NCL;2002;;6.1
2884;New Zealand;NZL;2002;6.07;6.1
2885;Nicaragua;NIC;2002;6.08;6.1
2886;Niger;NER;2002;6.97;6.1
2887;Nigeria;NGA;2002;10.34;6.1
2888;Northern Mariana Islands;MNP;2002;;6.1
2889;Norway;NOR;2002;3.83;6.1
2890;Oman;OMN;2002;3.28;6.1
2891;Pakistan;PAK;2002;5.41;6.1
2892;Palau;PLW;2002;12.06;6.1
2893;Panama;PAN;2002;3.46;6.1
2894;Papua New Guinea;PNG;2002;11.05;6.1
2895;Paraguay;PRY;2002;5.09;6.1
2896;Peru;PER;2002;2.78;6.1
2897;Philippines;PHL;2002;4.63;6.1
2898;Poland;POL;2002;6.44;6.1
2899;Portugal;PRT;2002;3.91;6.1
2900;Puerto Rico;PRI;2002;0.16;6.1
2901;Qatar;QAT;2002;7.9;6.1
2902;Reunion;REU;2002;;6.1
2903;Romania;ROM;2002;6.25;6.1
2904;Russian Federation;RUS;2002;11.51;6.1
2905;Rwanda;RWA;2002;6.79;6.1
2906;Saint Pierre et Miquelon;SPM;2002;;6.1
2907;Samoa;WSM;2002;4.25;6.1
2908;San Marino;SMR;2002;;6.1
2909;Sao Tome and Principe;STP;2002;5.71;6.1
2910;Saudi Arabia;SAU;2002;6.12;6.1
2911;Senegal;SEN;2002;5.52;6.1
2912;Serbia;SRB;2002;10.17;6.1
2913;Seychelles;SYC;2002;5.1;6.1
2914;Sierra Leone;SLE;2002;11.63;6.1
2915;Singapore;SGP;2002;4.13;6.1
2916;Sint Maarten (Dutch part);SXM;2002;;6.1
2917;Slovak Republic;SVK;2002;8.84;6.1
2918;Slovenia;SVN;2002;5.98;6.1
2919;Solomon Islands;SLB;2002;8.64;6.1
2920;Somalia;SOM;2002;41.58;6.1
2921;South Africa;ZAF;2002;9.9;6.1
2922;South Sudan;SSD;2002;;6.1
2923;Spain;ESP;2002;4.09;6.1
2924;Sri Lanka;LKA;2002;3.22;6.1
2925;St. Kitts and Nevis;KNA;2002;3.5;6.1
2926;St. Lucia;LCA;2002;3.13;6.1
2927;St. Martin (French part);MAF;2002;;6.1
2928;St. Vincent and the Grenadines;VCT;2002;3.26;6.1
2929;Sudan;SDN;2002;7.2;6.1
2930;Suriname;SUR;2002;3.92;6.1
2931;Swaziland;SWZ;2002;5.46;6.1
2932;Sweden;SWE;2002;6.4;6.1
2933;Switzerland;CHE;2002;3.03;6.1
2934;Syrian Arab Republic;SYR;2002;7.64;6.1
2935;Taiwan, China;TWN;2002;;6.1
2936;Tajikistan;TJK;2002;9.95;6.1
2937;Tanzania;TZA;2002;11.19;6.1
2938;Thailand;THA;2002;5.42;6.1
2939;Timor-Leste;TMP;2002;2.91;6.1
2940;Togo;TGO;2002;14.76;6.1
2941;Tonga;TON;2002;2.96;6.1
2942;Trinidad and Tobago;TTO;2002;19.36;6.1
2943;Tunisia;TUN;2002;4.21;6.1
2944;Turkey;TUR;2002;3.77;6.1
2945;Turkmenistan;TKM;2002;26.29;6.1
2946;Turks and Caicos Islands;TCA;2002;;6.1
2947;Tuvalu;TUV;2002;3.55;6.1
2948;Uganda;UGA;2002;12.13;6.1
2949;Ukraine;UKR;2002;20.9;6.1
2950;United Arab Emirates;ARE;2002;4.92;6.1
2951;United Kingdom;GBR;2002;4.49;6.1
2952;United States;USA;2002;7.08;6.1
2953;Uruguay;URY;2002;2.8;6.1
2954;Uzbekistan;UZB;2002;33.81;6.1
2955;Vanuatu;VUT;2002;4.15;6.1
2956;Venezuela, RB;VEN;2002;7.25;6.1
2957;Vietnam;VNM;2002;6.03;6.1
2958;Virgin Islands (U.S.);VIR;2002;;6.1
2959;West Bank and Gaza;WBG;2002;2.86;6.1
2960;Western Sahara;ESH;2002;;6.1
2961;Yemen, Rep.;YEM;2002;2.81;6.1
2962;Zambia;ZMB;2002;11.59;6.1
2963;Zimbabwe;ZWE;2002;14.1;6.1
2964;Afghanistan;AFG;2003;1.33;6.1
2965;Albania;ALB;2003;4.34;6.1
2966;Algeria;DZA;2003;3.47;6.1
2967;American Samoa;ASM;2003;;6.1
2968;Andorra;ADO;2003;;6.1
2969;Angola;AGO;2003;6.03;6.1
2970;Antigua and Barbuda;ATG;2003;3.71;6.1
2971;Argentina;ARG;2003;4.97;6.1
2972;Armenia;ARM;2003;6.53;6.1
2973;Aruba;ABW;2003;;6.1
2974;Australia;AUS;2003;6.3;6.1
2975;Austria;AUT;2003;4.21;6.1
2976;Azerbaijan;AZE;2003;10.49;6.1
2977;Bahamas, The;BHS;2003;2.67;6.1
2978;Bahrain;BHR;2003;11.12;6.1
2979;Bangladesh;BGD;2003;3.65;6.1
2980;Barbados;BRB;2003;4.27;6.1
2981;Belarus;BLR;2003;12.61;6.1
2982;Belgium;BEL;2003;6.21;6.1
2983;Belize;BLZ;2003;5.33;6.1
2984;Benin;BEN;2003;7.66;6.1
2985;Bermuda;BMU;2003;2.24;6.1
2986;Bhutan;BTN;2003;17.79;6.1
2987;Bolivia;BOL;2003;5.06;6.1
2988;Bosnia and Herzegovina;BIH;2003;6.83;6.1
2989;Botswana;BWA;2003;3.85;6.1
2990;Brazil;BRA;2003;3.96;6.1
2991;British Virgin Islands;VGB;2003;;6.1
2992;Brunei Darussalam;BRN;2003;3.86;6.1
2993;Bulgaria;BGR;2003;9.55;6.1
2994;Burkina Faso;BFA;2003;5.0;6.1
2995;Burundi;BDI;2003;15.49;6.1
2996;Cambodia;KHM;2003;8.24;6.1
2997;Cameroon;CMR;2003;6.58;6.1
2998;Canada;CAN;2003;8.99;6.1
2999;Cape Verde;CPV;2003;3.1;6.1
3000;Cayman Islands;CYM;2003;;6.1
3001;Central African Republic;CAF;2003;6.88;6.1
3002;Chad;TCD;2003;5.49;6.1
3003;Channel Islands;CHI;2003;;6.1
3004;Chile;CHL;2003;4.36;6.1
3005;China;CHN;2003;9.99;6.1
3006;Colombia;COL;2003;2.96;6.1
3007;Comoros;COM;2003;4.65;6.1
3008;Congo, Dem. Rep.;ZAR;2003;24.37;6.1
3009;Congo, Rep.;COG;2003;2.5;6.1
3010;Cook Islands;COK;2003;;6.1
3011;Costa Rica;CRI;2003;3.29;6.1
3012;Cote d'Ivoire;CIV;2003;5.78;6.1
3013;Croatia;HRV;2003;5.06;6.1
3014;Cuba;CUB;2003;3.54;6.1
3015;Curacao;CUW;2003;;6.1
3016;Cyprus;CYP;2003;4.27;6.1
3017;Czech Republic;CZE;2003;7.96;6.1
3018;Denmark;DNK;2003;3.72;6.1
3019;Djibouti;DJI;2003;5.39;6.1
3020;Dominica;DMA;2003;3.05;6.1
3021;Dominican Republic;DOM;2003;3.98;6.1
3022;Ecuador;ECU;2003;3.74;6.1
3023;Egypt, Arab Rep.;EGY;2003;3.62;6.1
3024;El Salvador;SLV;2003;4.65;6.1
3025;Equatorial Guinea;GNQ;2003;3.59;6.1
3026;Eritrea;ERI;2003;5.4;6.1
3027;Estonia;EST;2003;8.42;6.1
3028;Ethiopia;ETH;2003;33.05;6.1
3029;Faeroe Islands;FRO;2003;;6.1
3030;Falkland Islands;FLK;2003;;6.1
3031;Fiji;FJI;2003;3.92;6.1
3032;Finland;FIN;2003;8.13;6.1
3033;France;FRA;2003;5.06;6.1
3034;French Guyana;GUF;2003;;6.1
3035;French Polynesia;PYF;2003;;6.1
3036;Gabon;GAB;2003;4.11;6.1
3037;Gambia, The;GMB;2003;4.69;6.1
3038;Georgia;GEO;2003;6.39;6.1
3039;Germany;DEU;2003;4.6;6.1
3040;Ghana;GHA;2003;5.08;6.1
3041;Gibraltar;GIB;2003;;6.1
3042;Greece;GRC;2003;3.9;6.1
3043;Greenland;GRL;2003;;6.1
3044;Grenada;GRD;2003;3.02;6.1
3045;Guadeloupe;GLP;2003;;6.1
3046;Guam;GUM;2003;;6.1
3047;Guatemala;GTM;2003;4.09;6.1
3048;Guinea;GIN;2003;11.99;6.1
3049;Guinea-Bissau;GNB;2003;14.43;6.1
3050;Guyana;GUY;2003;9.2;6.1
3051;Haiti;HTI;2003;6.3;6.1
3052;Honduras;HND;2003;6.31;6.1
3053;Hong Kong SAR, China;HKG;2003;2.37;6.1
3054;Hungary;HUN;2003;5.35;6.1
3055;Iceland;ISL;2003;12.83;6.1
3056;India;IND;2003;6.33;6.1
3057;Indonesia;IDN;2003;4.98;6.1
3058;Iran, Islamic Rep.;IRN;2003;6.34;6.1
3059;Iraq;IRQ;2003;5.81;6.1
3060;Ireland;IRL;2003;3.33;6.1
3061;Isle of Man;IMY;2003;;6.1
3062;Israel;ISR;2003;4.96;6.1
3063;Italy;ITA;2003;3.62;6.1
3064;Jamaica;JAM;2003;6.89;6.1
3065;Japan;JPN;2003;5.06;6.1
3066;Jordan;JOR;2003;5.06;6.1
3067;Kazakhstan;KAZ;2003;8.58;6.1
3068;Kenya;KEN;2003;8.54;6.1
3069;Kiribati;KIR;2003;3.72;6.1
3070;Korea, Dem. Rep.;PRK;2003;;6.1
3071;Korea, Rep.;KOR;2003;7.53;6.1
3072;Kosovo;KSV;2003;7.93;6.1
3073;Kuwait;KWT;2003;5.25;6.1
3074;Kyrgyz Republic;KGZ;2003;9.43;6.1
3075;Lao PDR;LAO;2003;4.71;6.1
3076;Latvia;LVA;2003;5.63;6.1
3077;Lebanon;LBN;2003;4.95;6.1
3078;Lesotho;LSO;2003;13.52;6.1
3079;Liberia;LBR;2003;31.18;6.1
3080;Libya;LBY;2003;5.66;6.1
3081;Liechtenstein;LIE;2003;;6.1
3082;Lithuania;LTU;2003;7.32;6.1
3083;Luxembourg;LUX;2003;4.28;6.1
3084;Macao SAR, China;MAC;2003;1.02;6.1
3085;Macedonia, FYR;MKD;2003;6.62;6.1
3086;Madagascar;MDG;2003;5.25;6.1
3087;Malawi;MWI;2003;8.81;6.1
3088;Malaysia;MYS;2003;5.57;6.1
3089;Maldives;MDV;2003;2.96;6.1
3090;Mali;MLI;2003;3.7;6.1
3091;Malta;MLT;2003;3.46;6.1
3092;Marshall Islands;MHL;2003;6.89;6.1
3093;Martinique;MTQ;2003;;6.1
3094;Mauritania;MRT;2003;4.01;6.1
3095;Mauritius;MUS;2003;3.16;6.1
3096;Mayotte;MYT;2003;;6.1
3097;Mexico;MEX;2003;4.49;6.1
3098;Micronesia, Fed. Sts.;FSM;2003;5.99;6.1
3099;Moldova;MDA;2003;13.61;6.1
3100;Monaco;MCO;2003;;6.1
3101;Mongolia;MNG;2003;8.21;6.1
3102;Montenegro;MNE;2003;;6.1
3103;Montserrat;MSR;2003;;6.1
3104;Morocco;MAR;2003;3.23;6.1
3105;Mozambique;MOZ;2003;25.47;6.1
3106;Myanmar;MMR;2003;6.93;6.1
3107;Namibia;NAM;2003;3.81;6.1
3108;Nepal;NPL;2003;9.14;6.1
3109;Netherlands;NLD;2003;4.97;6.1
3110;Netherlands Antilles;ANT;2003;;6.1
3111;New Caledonia;NCL;2003;;6.1
3112;New Zealand;NZL;2003;5.73;6.1
3113;Nicaragua;NIC;2003;6.07;6.1
3114;Niger;NER;2003;6.91;6.1
3115;Nigeria;NGA;2003;9.9;6.1
3116;Northern Mariana Islands;MNP;2003;;6.1
3117;Norway;NOR;2003;4.12;6.1
3118;Oman;OMN;2003;3.59;6.1
3119;Pakistan;PAK;2003;5.39;6.1
3120;Palau;PLW;2003;12.96;6.1
3121;Panama;PAN;2003;3.32;6.1
3122;Papua New Guinea;PNG;2003;11.4;6.1
3123;Paraguay;PRY;2003;4.98;6.1
3124;Peru;PER;2003;2.61;6.1
3125;Philippines;PHL;2003;4.42;6.1
3126;Poland;POL;2003;6.38;6.1
3127;Portugal;PRT;2003;3.84;6.1
3128;Puerto Rico;PRI;2003;0.19;6.1
3129;Qatar;QAT;2003;7.89;6.1
3130;Reunion;REU;2003;;6.1
3131;Romania;ROM;2003;6.14;6.1
3132;Russian Federation;RUS;2003;11.11;6.1
3133;Rwanda;RWA;2003;6.68;6.1
3134;Saint Pierre et Miquelon;SPM;2003;;6.1
3135;Samoa;WSM;2003;4.16;6.1
3136;San Marino;SMR;2003;;6.1
3137;Sao Tome and Principe;STP;2003;5.76;6.1
3138;Saudi Arabia;SAU;2003;5.75;6.1
3139;Senegal;SEN;2003;5.03;6.1
3140;Serbia;SRB;2003;10.19;6.1
3141;Seychelles;SYC;2003;5.51;6.1
3142;Sierra Leone;SLE;2003;10.78;6.1
3143;Singapore;SGP;2003;4.78;6.1
3144;Sint Maarten (Dutch part);SXM;2003;;6.1
3145;Slovak Republic;SVK;2003;8.35;6.1
3146;Slovenia;SVN;2003;5.88;6.1
3147;Solomon Islands;SLB;2003;8.24;6.1
3148;Somalia;SOM;2003;42.03;6.1
3149;South Africa;ZAF;2003;10.29;6.1
3150;South Sudan;SSD;2003;;6.1
3151;Spain;ESP;2003;4.1;6.1
3152;Sri Lanka;LKA;2003;3.22;6.1
3153;St. Kitts and Nevis;KNA;2003;3.68;6.1
3154;St. Lucia;LCA;2003;3.28;6.1
3155;St. Martin (French part);MAF;2003;;6.1
3156;St. Vincent and the Grenadines;VCT;2003;3.19;6.1
3157;Sudan;SDN;2003;6.5;6.1
3158;Suriname;SUR;2003;3.94;6.1
3159;Swaziland;SWZ;2003;5.27;6.1
3160;Sweden;SWE;2003;6.11;6.1
3161;Switzerland;CHE;2003;3.04;6.1
3162;Syrian Arab Republic;SYR;2003;7.64;6.1
3163;Taiwan, China;TWN;2003;;6.1
3164;Tajikistan;TJK;2003;9.13;6.1
3165;Tanzania;TZA;2003;10.88;6.1
3166;Thailand;THA;2003;5.48;6.1
3167;Timor-Leste;TMP;2003;2.94;6.1
3168;Togo;TGO;2003;14.85;6.1
3169;Tonga;TON;2003;3.56;6.1
3170;Trinidad and Tobago;TTO;2003;18.92;6.1
3171;Tunisia;TUN;2003;4.14;6.1
3172;Turkey;TUR;2003;3.76;6.1
3173;Turkmenistan;TKM;2003;28.38;6.1
3174;Turks and Caicos Islands;TCA;2003;;6.1
3175;Tuvalu;TUV;2003;3.62;6.1
3176;Uganda;UGA;2003;11.61;6.1
3177;Ukraine;UKR;2003;20.37;6.1
3178;United Arab Emirates;ARE;2003;4.44;6.1
3179;United Kingdom;GBR;2003;4.42;6.1
3180;United States;USA;2003;6.9;6.1
3181;Uruguay;URY;2003;2.76;6.1
3182;Uzbekistan;UZB;2003;31.37;6.1
3183;Vanuatu;VUT;2003;4.1;6.1
3184;Venezuela, RB;VEN;2003;7.23;6.1
3185;Vietnam;VNM;2003;5.92;6.1
3186;Virgin Islands (U.S.);VIR;2003;;6.1
3187;West Bank and Gaza;WBG;2003;2.82;6.1
3188;Western Sahara;ESH;2003;;6.1
3189;Yemen, Rep.;YEM;2003;3.01;6.1
3190;Zambia;ZMB;2003;11.19;6.1
3191;Zimbabwe;ZWE;2003;16.24;6.1
3192;Afghanistan;AFG;2004;1.14;6.1
3193;Albania;ALB;2004;4.52;6.1
3194;Algeria;DZA;2004;3.37;6.1
3195;American Samoa;ASM;2004;;6.1
3196;Andorra;ADO;2004;;6.1
3197;Angola;AGO;2004;5.59;6.1
3198;Antigua and Barbuda;ATG;2004;3.68;6.1
3199;Argentina;ARG;2004;4.98;6.1
3200;Armenia;ARM;2004;6.25;6.1
3201;Aruba;ABW;2004;;6.1
3202;Australia;AUS;2004;6.15;6.1
3203;Austria;AUT;2004;4.16;6.1
3204;Azerbaijan;AZE;2004;10.01;6.1
3205;Bahamas, The;BHS;2004;3.0;6.1
3206;Bahrain;BHR;2004;10.44;6.1
3207;Bangladesh;BGD;2004;3.54;6.1
3208;Barbados;BRB;2004;4.33;6.1
3209;Belarus;BLR;2004;11.7;6.1
3210;Belgium;BEL;2004;6.02;6.1
3211;Belize;BLZ;2004;5.08;6.1
3212;Benin;BEN;2004;7.65;6.1
3213;Bermuda;BMU;2004;2.26;6.1
3214;Bhutan;BTN;2004;16.83;6.1
3215;Bolivia;BOL;2004;4.86;6.1
3216;Bosnia and Herzegovina;BIH;2004;7.04;6.1
3217;Botswana;BWA;2004;3.68;6.1
3218;Brazil;BRA;2004;3.95;6.1
3219;British Virgin Islands;VGB;2004;;6.1
3220;Brunei Darussalam;BRN;2004;3.53;6.1
3221;Bulgaria;BGR;2004;8.72;6.1
3222;Burkina Faso;BFA;2004;5.95;6.1
3223;Burundi;BDI;2004;15.11;6.1
3224;Cambodia;KHM;2004;6.15;6.1
3225;Cameroon;CMR;2004;6.54;6.1
3226;Canada;CAN;2004;8.92;6.1
3227;Cape Verde;CPV;2004;3.03;6.1
3228;Cayman Islands;CYM;2004;;6.1
3229;Central African Republic;CAF;2004;6.53;6.1
3230;Chad;TCD;2004;4.18;6.1
3231;Channel Islands;CHI;2004;;6.1
3232;Chile;CHL;2004;4.38;6.1
3233;China;CHN;2004;10.36;6.1
3234;Colombia;COL;2004;2.84;6.1
3235;Comoros;COM;2004;4.85;6.1
3236;Congo, Dem. Rep.;ZAR;2004;23.74;6.1
3237;Congo, Rep.;COG;2004;2.57;6.1
3238;Cook Islands;COK;2004;;6.1
3239;Costa Rica;CRI;2004;3.73;6.1
3240;Cote d'Ivoire;CIV;2004;8.05;6.1
3241;Croatia;HRV;2004;4.86;6.1
3242;Cuba;CUB;2004;3.27;6.1
3243;Curacao;CUW;2004;;6.1
3244;Cyprus;CYP;2004;3.84;6.1
3245;Czech Republic;CZE;2004;7.76;6.1
3246;Denmark;DNK;2004;3.5;6.1
3247;Djibouti;DJI;2004;5.1;6.1
3248;Dominica;DMA;2004;2.87;6.1
3249;Dominican Republic;DOM;2004;3.55;6.1
3250;Ecuador;ECU;2004;3.34;6.1
3251;Egypt, Arab Rep.;EGY;2004;3.76;6.1
3252;El Salvador;SLV;2004;4.53;6.1
3253;Equatorial Guinea;GNQ;2004;2.17;6.1
3254;Eritrea;ERI;2004;4.94;6.1
3255;Estonia;EST;2004;8.07;6.1
3256;Ethiopia;ETH;2004;29.97;6.1
3257;Faeroe Islands;FRO;2004;;6.1
3258;Falkland Islands;FLK;2004;;6.1
3259;Fiji;FJI;2004;4.49;6.1
3260;Finland;FIN;2004;7.91;6.1
3261;France;FRA;2004;4.99;6.1
3262;French Guyana;GUF;2004;;6.1
3263;French Polynesia;PYF;2004;;6.1
3264;Gabon;GAB;2004;4.74;6.1
3265;Gambia, The;GMB;2004;4.44;6.1
3266;Georgia;GEO;2004;6.2;6.1
3267;Germany;DEU;2004;4.58;6.1
3268;Ghana;GHA;2004;4.81;6.1
3269;Gibraltar;GIB;2004;;6.1
3270;Greece;GRC;2004;3.78;6.1
3271;Greenland;GRL;2004;;6.1
3272;Grenada;GRD;2004;2.95;6.1
3273;Guadeloupe;GLP;2004;;6.1
3274;Guam;GUM;2004;;6.1
3275;Guatemala;GTM;2004;4.09;6.1
3276;Guinea;GIN;2004;11.89;6.1
3277;Guinea-Bissau;GNB;2004;14.31;6.1
3278;Guyana;GUY;2004;9.37;6.1
3279;Haiti;HTI;2004;6.74;6.1
3280;Honduras;HND;2004;6.4;6.1
3281;Hong Kong SAR, China;HKG;2004;2.05;6.1
3282;Hungary;HUN;2004;5.09;6.1
3283;Iceland;ISL;2004;11.73;6.1
3284;India;IND;2004;6.18;6.1
3285;Indonesia;IDN;2004;5.05;6.1
3286;Iran, Islamic Rep.;IRN;2004;6.62;6.1
3287;Iraq;IRQ;2004;3.88;6.1
3288;Ireland;IRL;2004;3.29;6.1
3289;Isle of Man;IMY;2004;;6.1
3290;Israel;ISR;2004;4.59;6.1
3291;Italy;ITA;2004;3.59;6.1
3292;Jamaica;JAM;2004;6.88;6.1
3293;Japan;JPN;2004;5.1;6.1
3294;Jordan;JOR;2004;5.6;6.1
3295;Kazakhstan;KAZ;2004;9.23;6.1
3296;Kenya;KEN;2004;8.54;6.1
3297;Kiribati;KIR;2004;3.89;6.1
3298;Korea, Dem. Rep.;PRK;2004;;6.1
3299;Korea, Rep.;KOR;2004;7.37;6.1
3300;Kosovo;KSV;2004;7.77;6.1
3301;Kuwait;KWT;2004;5.06;6.1
3302;Kyrgyz Republic;KGZ;2004;8.68;6.1
3303;Lao PDR;LAO;2004;4.64;6.1
3304;Latvia;LVA;2004;5.33;6.1
3305;Lebanon;LBN;2004;4.65;6.1
3306;Lesotho;LSO;2004;13.49;6.1
3307;Liberia;LBR;2004;31.85;6.1
3308;Libya;LBY;2004;5.57;6.1
3309;Liechtenstein;LIE;2004;;6.1
3310;Lithuania;LTU;2004;6.97;6.1
3311;Luxembourg;LUX;2004;4.56;6.1
3312;Macao SAR, China;MAC;2004;0.9;6.1
3313;Macedonia, FYR;MKD;2004;6.23;6.1
3314;Madagascar;MDG;2004;5.16;6.1
3315;Malawi;MWI;2004;8.49;6.1
3316;Malaysia;MYS;2004;5.61;6.1
3317;Maldives;MDV;2004;3.42;6.1
3318;Mali;MLI;2004;4.02;6.1
3319;Malta;MLT;2004;3.49;6.1
3320;Marshall Islands;MHL;2004;7.25;6.1
3321;Martinique;MTQ;2004;;6.1
3322;Mauritania;MRT;2004;4.0;6.1
3323;Mauritius;MUS;2004;3.04;6.1
3324;Mayotte;MYT;2004;;6.1
3325;Mexico;MEX;2004;4.35;6.1
3326;Micronesia, Fed. Sts.;FSM;2004;6.2;6.1
3327;Moldova;MDA;2004;12.74;6.1
3328;Monaco;MCO;2004;;6.1
3329;Mongolia;MNG;2004;7.64;6.1
3330;Montenegro;MNE;2004;;6.1
3331;Montserrat;MSR;2004;;6.1
3332;Morocco;MAR;2004;3.65;6.1
3333;Mozambique;MOZ;2004;24.54;6.1
3334;Myanmar;MMR;2004;6.43;6.1
3335;Namibia;NAM;2004;3.56;6.1
3336;Nepal;NPL;2004;8.86;6.1
3337;Netherlands;NLD;2004;4.95;6.1
3338;Netherlands Antilles;ANT;2004;;6.1
3339;New Caledonia;NCL;2004;;6.1
3340;New Zealand;NZL;2004;5.66;6.1
3341;Nicaragua;NIC;2004;6.03;6.1
3342;Niger;NER;2004;7.22;6.1
3343;Nigeria;NGA;2004;7.61;6.1
3344;Northern Mariana Islands;MNP;2004;;6.1
3345;Norway;NOR;2004;3.87;6.1
3346;Oman;OMN;2004;3.63;6.1
3347;Pakistan;PAK;2004;5.38;6.1
3348;Palau;PLW;2004;12.2;6.1
3349;Panama;PAN;2004;3.05;6.1
3350;Papua New Guinea;PNG;2004;11.75;6.1
3351;Paraguay;PRY;2004;4.83;6.1
3352;Peru;PER;2004;2.76;6.1
3353;Philippines;PHL;2004;4.13;6.1
3354;Poland;POL;2004;6.08;6.1
3355;Portugal;PRT;2004;3.88;6.1
3356;Puerto Rico;PRI;2004;0.17;6.1
3357;Qatar;QAT;2004;7.8;6.1
3358;Reunion;REU;2004;;6.1
3359;Romania;ROM;2004;5.54;6.1
3360;Russian Federation;RUS;2004;10.4;6.1
3361;Rwanda;RWA;2004;6.24;6.1
3362;Saint Pierre et Miquelon;SPM;2004;;6.1
3363;Samoa;WSM;2004;4.0;6.1
3364;San Marino;SMR;2004;;6.1
3365;Sao Tome and Principe;STP;2004;5.91;6.1
3366;Saudi Arabia;SAU;2004;5.6;6.1
3367;Senegal;SEN;2004;5.08;6.1
3368;Serbia;SRB;2004;10.17;6.1
3369;Seychelles;SYC;2004;7.69;6.1
3370;Sierra Leone;SLE;2004;10.12;6.1
3371;Singapore;SGP;2004;5.24;6.1
3372;Sint Maarten (Dutch part);SXM;2004;;6.1
3373;Slovak Republic;SVK;2004;7.81;6.1
3374;Slovenia;SVN;2004;5.82;6.1
3375;Solomon Islands;SLB;2004;7.86;6.1
3376;Somalia;SOM;2004;41.94;6.1
3377;South Africa;ZAF;2004;10.74;6.1
3378;South Sudan;SSD;2004;;6.1
3379;Spain;ESP;2004;4.14;6.1
3380;Sri Lanka;LKA;2004;3.09;6.1
3381;St. Kitts and Nevis;KNA;2004;3.71;6.1
3382;St. Lucia;LCA;2004;3.04;6.1
3383;St. Martin (French part);MAF;2004;;6.1
3384;St. Vincent and the Grenadines;VCT;2004;3.36;6.1
3385;Sudan;SDN;2004;6.25;6.1
3386;Suriname;SUR;2004;3.96;6.1
3387;Swaziland;SWZ;2004;5.04;6.1
3388;Sweden;SWE;2004;6.09;6.1
3389;Switzerland;CHE;2004;2.96;6.1
3390;Syrian Arab Republic;SYR;2004;7.46;6.1
3391;Taiwan, China;TWN;2004;;6.1
3392;Tajikistan;TJK;2004;8.95;6.1
3393;Tanzania;TZA;2004;10.7;6.1
3394;Thailand;THA;2004;5.57;6.1
3395;Timor-Leste;TMP;2004;3.03;6.1
3396;Togo;TGO;2004;14.69;6.1
3397;Tonga;TON;2004;3.35;6.1
3398;Trinidad and Tobago;TTO;2004;18.4;6.1
3399;Tunisia;TUN;2004;4.1;6.1
3400;Turkey;TUR;2004;3.56;6.1
3401;Turkmenistan;TKM;2004;28.22;6.1
3402;Turks and Caicos Islands;TCA;2004;;6.1
3403;Tuvalu;TUV;2004;4.03;6.1
3404;Uganda;UGA;2004;11.11;6.1
3405;Ukraine;UKR;2004;18.08;6.1
3406;United Arab Emirates;ARE;2004;4.33;6.1
3407;United Kingdom;GBR;2004;4.29;6.1
3408;United States;USA;2004;6.79;6.1
3409;Uruguay;URY;2004;2.99;6.1
3410;Uzbekistan;UZB;2004;28.71;6.1
3411;Vanuatu;VUT;2004;3.29;6.1
3412;Venezuela, RB;VEN;2004;6.51;6.1
3413;Vietnam;VNM;2004;6.11;6.1
3414;Virgin Islands (U.S.);VIR;2004;;6.1
3415;West Bank and Gaza;WBG;2004;3.66;6.1
3416;Western Sahara;ESH;2004;;6.1
3417;Yemen, Rep.;YEM;2004;3.16;6.1
