;pais;codigo_iso;anio;valor;info_codigo
613;Panama;PAN;1990;93.02;1.3
614;Papua New Guinea;PNG;1990;;1.3
615;Paraguay;PRY;1990;100.0;1.3
616;Peru;PER;1990;86.7;1.3
617;Philippines;PHL;1990;86.42;1.3
618;Poland;POL;1990;100.0;1.3
619;Portugal;PRT;1990;100.0;1.3
620;Puerto Rico;PRI;1990;;1.3
621;Qatar;QAT;1990;100.0;1.3
622;Reunion;REU;1990;;1.3
623;Romania;ROM;1990;100.0;1.3
624;Russian Federation;RUS;1990;100.0;1.3
625;Rwanda;RWA;1990;;1.3
626;Saint Pierre et Miquelon;SPM;1990;;1.3
627;Samoa;WSM;1990;24.2;1.3
628;San Marino;SMR;1990;100.0;1.3
629;Sao Tome and Principe;STP;1990;59.42;1.3
630;Saudi Arabia;SAU;1990;;1.3
631;Senegal;SEN;1990;;1.3
632;Serbia;SRB;1990;88.17;1.3
633;Seychelles;SYC;1990;100.0;1.3
634;Sierra Leone;SLE;1990;51.88;1.3
635;Singapore;SGP;1990;100.0;1.3
636;Sint Maarten (Dutch part);SXM;1990;100.0;1.3
637;Slovak Republic;SVK;1990;100.0;1.3
638;Slovenia;SVN;1990;100.0;1.3
639;Solomon Islands;SLB;1990;;1.3
640;Somalia;SOM;1990;;1.3
641;South Africa;ZAF;1990;84.22;1.3
642;South Sudan;SSD;1990;;1.3
643;Spain;ESP;1990;100.0;1.3
644;Sri Lanka;LKA;1990;60.6;1.3
645;St. Kitts and Nevis;KNA;1990;72.06;1.3
646;St. Lucia;LCA;1990;92.38;1.3
647;St. Martin (French part);MAF;1990;;1.3
648;St. Vincent and the Grenadines;VCT;1990;65.69;1.3
649;Sudan;SDN;1990;81.71;1.3
650;Suriname;SUR;1990;95.42;1.3
651;Swaziland;SWZ;1990;;1.3
652;Sweden;SWE;1990;100.0;1.3
653;Switzerland;CHE;1990;100.0;1.3
654;Syrian Arab Republic;SYR;1990;93.43;1.3
655;Taiwan, China;TWN;1990;;1.3
656;Tajikistan;TJK;1990;92.14;1.3
657;Tanzania;TZA;1990;27.3;1.3
658;Thailand;THA;1990;35.51;1.3
659;Timor-Leste;TMP;1990;;1.3
660;Togo;TGO;1990;;1.3
661;Tonga;TON;1990;40.23;1.3
662;Trinidad and Tobago;TTO;1990;0.0;1.3
663;Tunisia;TUN;1990;82.74;1.3
664;Turkey;TUR;1990;87.95;1.3
665;Turkmenistan;TKM;1990;97.99;1.3
666;Turks and Caicos Islands;TCA;1990;84.86;1.3
667;Tuvalu;TUV;1990;90.1;1.3
668;Uganda;UGA;1990;;1.3
669;Ukraine;UKR;1990;90.19;1.3
670;United Arab Emirates;ARE;1990;100.0;1.3
671;United Kingdom;GBR;1990;100.0;1.3
672;United States;USA;1990;100.0;1.3
673;Uruguay;URY;1990;99.36;1.3
674;Uzbekistan;UZB;1990;99.19;1.3
675;Vanuatu;VUT;1990;0.0;1.3
676;Venezuela, RB;VEN;1990;97.48;1.3
677;Vietnam;VNM;1990;93.01;1.3
678;Virgin Islands (U.S.);VIR;1990;100.0;1.3
679;West Bank and Gaza;WBG;1990;97.74;1.3
680;Western Sahara;ESH;1990;;1.3
681;Yemen, Rep.;YEM;1990;85.63;1.3
682;Zambia;ZMB;1990;32.51;1.3
683;Zimbabwe;ZWE;1990;95.29;1.3
684;Afghanistan;AFG;1990;;2.1
685;Albania;ALB;1990;;2.1
686;Algeria;DZA;1990;;2.1
687;American Samoa;ASM;1990;;2.1
688;Andorra;ADO;1990;;2.1
689;Angola;AGO;1990;;2.1
690;Antigua and Barbuda;ATG;1990;;2.1
691;Argentina;ARG;1990;;2.1
692;Armenia;ARM;1990;;2.1
693;Aruba;ABW;1990;;2.1
694;Australia;AUS;1990;;2.1
695;Austria;AUT;1990;;2.1
696;Azerbaijan;AZE;1990;;2.1
697;Bahamas, The;BHS;1990;;2.1
698;Bahrain;BHR;1990;;2.1
699;Bangladesh;BGD;1990;;2.1
700;Barbados;BRB;1990;;2.1
701;Belarus;BLR;1990;;2.1
702;Belgium;BEL;1990;;2.1
703;Belize;BLZ;1990;;2.1
704;Benin;BEN;1990;;2.1
705;Bermuda;BMU;1990;;2.1
706;Bhutan;BTN;1990;;2.1
707;Bolivia;BOL;1990;;2.1
708;Bosnia and Herzegovina;BIH;1990;;2.1
709;Botswana;BWA;1990;;2.1
710;Brazil;BRA;1990;;2.1
711;British Virgin Islands;VGB;1990;;2.1
712;Brunei Darussalam;BRN;1990;;2.1
713;Bulgaria;BGR;1990;;2.1
714;Burkina Faso;BFA;1990;;2.1
715;Burundi;BDI;1990;;2.1
716;Cambodia;KHM;1990;;2.1
717;Cameroon;CMR;1990;;2.1
718;Canada;CAN;1990;;2.1
719;Cape Verde;CPV;1990;;2.1
720;Cayman Islands;CYM;1990;;2.1
721;Central African Republic;CAF;1990;;2.1
722;Chad;TCD;1990;;2.1
723;Channel Islands;CHI;1990;;2.1
724;Chile;CHL;1990;;2.1
725;China;CHN;1990;;2.1
726;Colombia;COL;1990;;2.1
727;Comoros;COM;1990;;2.1
728;Congo, Dem. Rep.;ZAR;1990;;2.1
729;Congo, Rep.;COG;1990;;2.1
730;Cook Islands;COK;1990;;2.1
731;Costa Rica;CRI;1990;;2.1
732;Cote d'Ivoire;CIV;1990;;2.1
733;Croatia;HRV;1990;;2.1
734;Cuba;CUB;1990;;2.1
735;Curacao;CUW;1990;;2.1
736;Cyprus;CYP;1990;;2.1
737;Czech Republic;CZE;1990;;2.1
738;Denmark;DNK;1990;;2.1
739;Djibouti;DJI;1990;;2.1
740;Dominica;DMA;1990;;2.1
741;Dominican Republic;DOM;1990;;2.1
742;Ecuador;ECU;1990;;2.1
743;Egypt, Arab Rep.;EGY;1990;;2.1
744;El Salvador;SLV;1990;;2.1
745;Equatorial Guinea;GNQ;1990;;2.1
746;Eritrea;ERI;1990;;2.1
747;Estonia;EST;1990;;2.1
748;Ethiopia;ETH;1990;;2.1
749;Faeroe Islands;FRO;1990;;2.1
750;Falkland Islands;FLK;1990;;2.1
751;Fiji;FJI;1990;;2.1
752;Finland;FIN;1990;;2.1
753;France;FRA;1990;;2.1
754;French Guyana;GUF;1990;;2.1
755;French Polynesia;PYF;1990;;2.1
756;Gabon;GAB;1990;;2.1
757;Gambia, The;GMB;1990;;2.1
758;Georgia;GEO;1990;;2.1
759;Germany;DEU;1990;;2.1
760;Ghana;GHA;1990;;2.1
761;Gibraltar;GIB;1990;;2.1
762;Greece;GRC;1990;;2.1
763;Greenland;GRL;1990;;2.1
764;Grenada;GRD;1990;;2.1
765;Guadeloupe;GLP;1990;;2.1
766;Guam;GUM;1990;;2.1
767;Guatemala;GTM;1990;;2.1
768;Guinea;GIN;1990;;2.1
769;Guinea-Bissau;GNB;1990;;2.1
770;Guyana;GUY;1990;;2.1
771;Haiti;HTI;1990;;2.1
772;Honduras;HND;1990;;2.1
773;Hong Kong SAR, China;HKG;1990;;2.1
774;Hungary;HUN;1990;;2.1
775;Iceland;ISL;1990;;2.1
776;India;IND;1990;;2.1
777;Indonesia;IDN;1990;;2.1
778;Iran, Islamic Rep.;IRN;1990;;2.1
779;Iraq;IRQ;1990;;2.1
780;Ireland;IRL;1990;;2.1
781;Isle of Man;IMY;1990;;2.1
782;Israel;ISR;1990;;2.1
783;Italy;ITA;1990;;2.1
784;Jamaica;JAM;1990;;2.1
785;Japan;JPN;1990;;2.1
786;Jordan;JOR;1990;;2.1
787;Kazakhstan;KAZ;1990;;2.1
788;Kenya;KEN;1990;;2.1
789;Kiribati;KIR;1990;;2.1
790;Korea, Dem. Rep.;PRK;1990;;2.1
791;Korea, Rep.;KOR;1990;;2.1
792;Kosovo;KSV;1990;;2.1
793;Kuwait;KWT;1990;;2.1
794;Kyrgyz Republic;KGZ;1990;;2.1
795;Lao PDR;LAO;1990;;2.1
796;Latvia;LVA;1990;;2.1
797;Lebanon;LBN;1990;;2.1
798;Lesotho;LSO;1990;;2.1
799;Liberia;LBR;1990;;2.1
800;Libya;LBY;1990;;2.1
801;Liechtenstein;LIE;1990;;2.1
802;Lithuania;LTU;1990;;2.1
803;Luxembourg;LUX;1990;;2.1
804;Macao SAR, China;MAC;1990;;2.1
805;Macedonia, FYR;MKD;1990;;2.1
806;Madagascar;MDG;1990;;2.1
807;Malawi;MWI;1990;;2.1
808;Malaysia;MYS;1990;;2.1
809;Maldives;MDV;1990;;2.1
810;Mali;MLI;1990;;2.1
811;Malta;MLT;1990;;2.1
812;Marshall Islands;MHL;1990;;2.1
813;Martinique;MTQ;1990;;2.1
814;Mauritania;MRT;1990;;2.1
815;Mauritius;MUS;1990;;2.1
816;Mayotte;MYT;1990;;2.1
817;Mexico;MEX;1990;;2.1
818;Micronesia, Fed. Sts.;FSM;1990;;2.1
819;Moldova;MDA;1990;;2.1
820;Monaco;MCO;1990;;2.1
821;Mongolia;MNG;1990;;2.1
822;Montenegro;MNE;1990;;2.1
823;Montserrat;MSR;1990;;2.1
824;Morocco;MAR;1990;;2.1
825;Mozambique;MOZ;1990;;2.1
826;Myanmar;MMR;1990;;2.1
827;Namibia;NAM;1990;;2.1
828;Nepal;NPL;1990;;2.1
829;Netherlands;NLD;1990;;2.1
830;Netherlands Antilles;ANT;1990;;2.1
831;New Caledonia;NCL;1990;;2.1
832;New Zealand;NZL;1990;;2.1
833;Nicaragua;NIC;1990;;2.1
834;Niger;NER;1990;;2.1
835;Nigeria;NGA;1990;;2.1
836;Northern Mariana Islands;MNP;1990;;2.1
837;Norway;NOR;1990;;2.1
838;Oman;OMN;1990;;2.1
839;Pakistan;PAK;1990;;2.1
840;Palau;PLW;1990;;2.1
841;Panama;PAN;1990;;2.1
842;Papua New Guinea;PNG;1990;;2.1
843;Paraguay;PRY;1990;;2.1
844;Peru;PER;1990;;2.1
845;Philippines;PHL;1990;;2.1
846;Poland;POL;1990;;2.1
847;Portugal;PRT;1990;;2.1
848;Puerto Rico;PRI;1990;;2.1
849;Qatar;QAT;1990;;2.1
850;Reunion;REU;1990;;2.1
851;Romania;ROM;1990;;2.1
852;Russian Federation;RUS;1990;;2.1
853;Rwanda;RWA;1990;;2.1
854;Saint Pierre et Miquelon;SPM;1990;;2.1
855;Samoa;WSM;1990;;2.1
856;San Marino;SMR;1990;;2.1
857;Sao Tome and Principe;STP;1990;;2.1
858;Saudi Arabia;SAU;1990;;2.1
859;Senegal;SEN;1990;;2.1
860;Serbia;SRB;1990;;2.1
861;Seychelles;SYC;1990;;2.1
862;Sierra Leone;SLE;1990;;2.1
863;Singapore;SGP;1990;;2.1
864;Sint Maarten (Dutch part);SXM;1990;;2.1
865;Slovak Republic;SVK;1990;;2.1
866;Slovenia;SVN;1990;;2.1
867;Solomon Islands;SLB;1990;;2.1
868;Somalia;SOM;1990;;2.1
869;South Africa;ZAF;1990;;2.1
870;South Sudan;SSD;1990;;2.1
871;Spain;ESP;1990;;2.1
872;Sri Lanka;LKA;1990;;2.1
873;St. Kitts and Nevis;KNA;1990;;2.1
874;St. Lucia;LCA;1990;;2.1
875;St. Martin (French part);MAF;1990;;2.1
876;St. Vincent and the Grenadines;VCT;1990;;2.1
877;Sudan;SDN;1990;;2.1
878;Suriname;SUR;1990;;2.1
879;Swaziland;SWZ;1990;;2.1
880;Sweden;SWE;1990;;2.1
881;Switzerland;CHE;1990;;2.1
882;Syrian Arab Republic;SYR;1990;;2.1
883;Taiwan, China;TWN;1990;;2.1
884;Tajikistan;TJK;1990;;2.1
885;Tanzania;TZA;1990;;2.1
886;Thailand;THA;1990;;2.1
887;Timor-Leste;TMP;1990;;2.1
888;Togo;TGO;1990;;2.1
889;Tonga;TON;1990;;2.1
890;Trinidad and Tobago;TTO;1990;;2.1
891;Tunisia;TUN;1990;;2.1
892;Turkey;TUR;1990;;2.1
893;Turkmenistan;TKM;1990;;2.1
894;Turks and Caicos Islands;TCA;1990;;2.1
895;Tuvalu;TUV;1990;;2.1
896;Uganda;UGA;1990;;2.1
897;Ukraine;UKR;1990;;2.1
898;United Arab Emirates;ARE;1990;;2.1
899;United Kingdom;GBR;1990;;2.1
900;United States;USA;1990;;2.1
901;Uruguay;URY;1990;;2.1
902;Uzbekistan;UZB;1990;;2.1
903;Vanuatu;VUT;1990;;2.1
904;Venezuela, RB;VEN;1990;;2.1
905;Vietnam;VNM;1990;;2.1
906;Virgin Islands (U.S.);VIR;1990;;2.1
907;West Bank and Gaza;WBG;1990;;2.1
908;Western Sahara;ESH;1990;;2.1
909;Yemen, Rep.;YEM;1990;;2.1
910;Zambia;ZMB;1990;;2.1
911;Zimbabwe;ZWE;1990;;2.1
912;United States;USA;1990;;2.2
913;United Kingdom;GBR;1990;;2.2
914;St. Vincent and the Grenadines;VCT;1990;;2.2
915;St. Martin (French part);MAF;1990;;2.2
916;St. Lucia;LCA;1990;;2.2
917;Slovenia;SVN;1990;;2.2
918;Papua New Guinea;PNG;1990;;2.2
919;Panama;PAN;1990;;2.2
920;Palau;PLW;1990;;2.2
921;Mauritius;MUS;1990;;2.2
922;Malawi;MWI;1990;;2.2
923;Madagascar;MDG;1990;;2.2
924;Macedonia, FYR;MKD;1990;;2.2
925;Kenya;KEN;1990;;2.2
926;Guyana;GUY;1990;;2.2
927;Guatemala;GTM;1990;;2.2
928;Guam;GUM;1990;;2.2
929;Guadeloupe;GLP;1990;;2.2
930;Grenada;GRD;1990;;2.2
931;Costa Rica;CRI;1990;;2.2
932;Congo, Rep.;COG;1990;;2.2
933;Chad;TCD;1990;;2.2
934;Bahamas, The;BHS;1990;;2.2
935;Angola;AGO;1990;;2.2
936;American Samoa;ASM;1990;;2.2
937;Zimbabwe;ZWE;1990;;2.2
938;Zambia;ZMB;1990;;2.2
939;Yemen, Rep.;YEM;1990;;2.2
940;Western Sahara;ESH;1990;;2.2
941;West Bank and Gaza;WBG;1990;;2.2
942;Virgin Islands (U.S.);VIR;1990;;2.2
943;Vietnam;VNM;1990;;2.2
944;Venezuela, RB;VEN;1990;;2.2
945;Vanuatu;VUT;1990;;2.2
946;Uzbekistan;UZB;1990;;2.2
947;Uruguay;URY;1990;;2.2
948;United Arab Emirates;ARE;1990;;2.2
949;Ukraine;UKR;1990;;2.2
950;Uganda;UGA;1990;;2.2
951;Tuvalu;TUV;1990;;2.2
952;Turks and Caicos Islands;TCA;1990;;2.2
953;Turkmenistan;TKM;1990;;2.2
954;Turkey;TUR;1990;;2.2
955;Tunisia;TUN;1990;;2.2
956;Trinidad and Tobago;TTO;1990;;2.2
957;Tonga;TON;1990;;2.2
958;Togo;TGO;1990;;2.2
959;Timor-Leste;TMP;1990;;2.2
960;Thailand;THA;1990;;2.2
961;Tanzania;TZA;1990;;2.2
962;Tajikistan;TJK;1990;;2.2
963;Taiwan, China;TWN;1990;;2.2
964;Syrian Arab Republic;SYR;1990;;2.2
965;Switzerland;CHE;1990;;2.2
966;Sweden;SWE;1990;;2.2
967;Swaziland;SWZ;1990;;2.2
968;Suriname;SUR;1990;;2.2
969;Sudan;SDN;1990;;2.2
970;St. Kitts and Nevis;KNA;1990;;2.2
971;Sri Lanka;LKA;1990;;2.2
972;Spain;ESP;1990;;2.2
973;South Sudan;SSD;1990;;2.2
974;South Africa;ZAF;1990;;2.2
975;Somalia;SOM;1990;;2.2
976;Solomon Islands;SLB;1990;;2.2
977;Slovak Republic;SVK;1990;;2.2
978;Sint Maarten (Dutch part);SXM;1990;;2.2
979;Singapore;SGP;1990;;2.2
980;Sierra Leone;SLE;1990;;2.2
981;Seychelles;SYC;1990;;2.2
982;Serbia;SRB;1990;;2.2
983;Senegal;SEN;1990;;2.2
984;Saudi Arabia;SAU;1990;;2.2
985;Sao Tome and Principe;STP;1990;;2.2
986;San Marino;SMR;1990;;2.2
987;Samoa;WSM;1990;;2.2
988;Saint Pierre et Miquelon;SPM;1990;;2.2
989;Rwanda;RWA;1990;;2.2
990;Russian Federation;RUS;1990;;2.2
991;Romania;ROM;1990;;2.2
992;Reunion;REU;1990;;2.2
993;Qatar;QAT;1990;;2.2
994;Puerto Rico;PRI;1990;;2.2
995;Portugal;PRT;1990;;2.2
996;Poland;POL;1990;;2.2
997;Philippines;PHL;1990;;2.2
998;Peru;PER;1990;;2.2
999;Paraguay;PRY;1990;;2.2
1000;Pakistan;PAK;1990;;2.2
1001;Oman;OMN;1990;;2.2
1002;Norway;NOR;1990;;2.2
1003;Northern Mariana Islands;MNP;1990;;2.2
1004;Nigeria;NGA;1990;;2.2
1005;Niger;NER;1990;;2.2
1006;Nicaragua;NIC;1990;;2.2
1007;New Zealand;NZL;1990;;2.2
1008;New Caledonia;NCL;1990;;2.2
1009;Netherlands Antilles;ANT;1990;;2.2
1010;Netherlands;NLD;1990;;2.2
1011;Nepal;NPL;1990;;2.2
1012;Namibia;NAM;1990;;2.2
1013;Myanmar;MMR;1990;;2.2
1014;Mozambique;MOZ;1990;;2.2
1015;Morocco;MAR;1990;;2.2
1016;Montserrat;MSR;1990;;2.2
1017;Montenegro;MNE;1990;;2.2
1018;Mongolia;MNG;1990;;2.2
1019;Monaco;MCO;1990;;2.2
1020;Moldova;MDA;1990;;2.2
1021;Micronesia, Fed. Sts.;FSM;1990;;2.2
1022;Mexico;MEX;1990;;2.2
1023;Mayotte;MYT;1990;;2.2
1024;Mauritania;MRT;1990;;2.2
1025;Martinique;MTQ;1990;;2.2
1026;Marshall Islands;MHL;1990;;2.2
1027;Malta;MLT;1990;;2.2
1028;Mali;MLI;1990;;2.2
1029;Maldives;MDV;1990;;2.2
1030;Malaysia;MYS;1990;;2.2
1031;Macao SAR, China;MAC;1990;;2.2
1032;Luxembourg;LUX;1990;;2.2
1033;Lithuania;LTU;1990;;2.2
1034;Liechtenstein;LIE;1990;;2.2
1035;Libya;LBY;1990;;2.2
1036;Liberia;LBR;1990;;2.2
1037;Lesotho;LSO;1990;;2.2
1038;Lebanon;LBN;1990;;2.2
1039;Latvia;LVA;1990;;2.2
1040;Lao PDR;LAO;1990;;2.2
1041;Kyrgyz Republic;KGZ;1990;;2.2
1042;Kuwait;KWT;1990;;2.2
1043;Kosovo;KSV;1990;;2.2
1044;Korea, Rep.;KOR;1990;;2.2
1045;Korea, Dem. Rep.;PRK;1990;;2.2
1046;Kiribati;KIR;1990;;2.2
1047;Kazakhstan;KAZ;1990;;2.2
1048;Jordan;JOR;1990;;2.2
1049;Japan;JPN;1990;;2.2
1050;Jamaica;JAM;1990;;2.2
1051;Italy;ITA;1990;;2.2
1052;Israel;ISR;1990;;2.2
1053;Isle of Man;IMY;1990;;2.2
1054;Ireland;IRL;1990;;2.2
1055;Iraq;IRQ;1990;;2.2
1056;Iran, Islamic Rep.;IRN;1990;;2.2
1057;Indonesia;IDN;1990;;2.2
1058;India;IND;1990;;2.2
1059;Iceland;ISL;1990;;2.2
1060;Hungary;HUN;1990;;2.2
1061;Hong Kong SAR, China;HKG;1990;;2.2
1062;Honduras;HND;1990;;2.2
1063;Haiti;HTI;1990;;2.2
1064;Guinea-Bissau;GNB;1990;;2.2
1065;Guinea;GIN;1990;;2.2
1066;Greenland;GRL;1990;;2.2
1067;Greece;GRC;1990;;2.2
1068;Gibraltar;GIB;1990;;2.2
1069;Ghana;GHA;1990;;2.2
1070;Germany;DEU;1990;;2.2
1071;Georgia;GEO;1990;;2.2
1072;Gambia, The;GMB;1990;;2.2
1073;Gabon;GAB;1990;;2.2
1074;French Polynesia;PYF;1990;;2.2
1075;French Guyana;GUF;1990;;2.2
1076;France;FRA;1990;;2.2
1077;Finland;FIN;1990;;2.2
1078;Fiji;FJI;1990;;2.2
1079;Falkland Islands;FLK;1990;;2.2
1080;Faeroe Islands;FRO;1990;;2.2
1081;Ethiopia;ETH;1990;;2.2
1082;Estonia;EST;1990;;2.2
1083;Eritrea;ERI;1990;;2.2
1084;Equatorial Guinea;GNQ;1990;;2.2
1085;El Salvador;SLV;1990;;2.2
1086;Egypt, Arab Rep.;EGY;1990;;2.2
1087;Ecuador;ECU;1990;;2.2
1088;Dominican Republic;DOM;1990;;2.2
1089;Dominica;DMA;1990;;2.2
1090;Djibouti;DJI;1990;;2.2
1091;Denmark;DNK;1990;;2.2
1092;Czech Republic;CZE;1990;;2.2
1093;Cyprus;CYP;1990;;2.2
1094;Curacao;CUW;1990;;2.2
1095;Cuba;CUB;1990;;2.2
1096;Croatia;HRV;1990;;2.2
1097;Cote d'Ivoire;CIV;1990;;2.2
1098;Cook Islands;COK;1990;;2.2
1099;Congo, Dem. Rep.;ZAR;1990;;2.2
1100;Comoros;COM;1990;;2.2
1101;Colombia;COL;1990;;2.2
1102;China;CHN;1990;;2.2
1103;Chile;CHL;1990;;2.2
1104;Channel Islands;CHI;1990;;2.2
1105;Central African Republic;CAF;1990;;2.2
1106;Cayman Islands;CYM;1990;;2.2
1107;Cape Verde;CPV;1990;;2.2
1108;Canada;CAN;1990;;2.2
1109;Cameroon;CMR;1990;;2.2
1110;Cambodia;KHM;1990;;2.2
1111;Burundi;BDI;1990;;2.2
1112;Burkina Faso;BFA;1990;;2.2
1113;Bulgaria;BGR;1990;;2.2
1114;Brunei Darussalam;BRN;1990;;2.2
1115;British Virgin Islands;VGB;1990;;2.2
1116;Brazil;BRA;1990;;2.2
1117;Botswana;BWA;1990;;2.2
1118;Bosnia and Herzegovina;BIH;1990;;2.2
1119;Bolivia;BOL;1990;;2.2
1120;Bhutan;BTN;1990;;2.2
1121;Bermuda;BMU;1990;;2.2
1122;Benin;BEN;1990;;2.2
1123;Belize;BLZ;1990;;2.2
1124;Belgium;BEL;1990;;2.2
1125;Belarus;BLR;1990;;2.2
1126;Barbados;BRB;1990;;2.2
1127;Bangladesh;BGD;1990;;2.2
1128;Bahrain;BHR;1990;;2.2
1129;Azerbaijan;AZE;1990;;2.2
1130;Austria;AUT;1990;;2.2
1131;Australia;AUS;1990;;2.2
1132;Aruba;ABW;1990;;2.2
1133;Armenia;ARM;1990;;2.2
1134;Argentina;ARG;1990;;2.2
1135;Antigua and Barbuda;ATG;1990;;2.2
1136;Andorra;ADO;1990;;2.2
1137;Algeria;DZA;1990;;2.2
1138;Albania;ALB;1990;;2.2
1139;Afghanistan;AFG;1990;;2.2
1140;United States;USA;1990;;2.3
1141;United Kingdom;GBR;1990;;2.3
1142;St. Vincent and the Grenadines;VCT;1990;;2.3
1143;St. Martin (French part);MAF;1990;;2.3
1144;St. Lucia;LCA;1990;;2.3
1145;Slovenia;SVN;1990;;2.3
1146;Papua New Guinea;PNG;1990;;2.3
1147;Panama;PAN;1990;;2.3
1148;Palau;PLW;1990;;2.3
1149;Mauritius;MUS;1990;;2.3
1150;Malawi;MWI;1990;;2.3
1151;Madagascar;MDG;1990;;2.3
1152;Macedonia, FYR;MKD;1990;;2.3
1153;Kenya;KEN;1990;;2.3
1154;Guyana;GUY;1990;;2.3
1155;Guatemala;GTM;1990;;2.3
1156;Guam;GUM;1990;;2.3
1157;Guadeloupe;GLP;1990;;2.3
1158;Grenada;GRD;1990;;2.3
1159;Costa Rica;CRI;1990;;2.3
1160;Congo, Rep.;COG;1990;;2.3
1161;Chad;TCD;1990;;2.3
1162;Bahamas, The;BHS;1990;;2.3
1163;Angola;AGO;1990;;2.3
1164;American Samoa;ASM;1990;;2.3
1165;Zimbabwe;ZWE;1990;;2.3
1166;Zambia;ZMB;1990;;2.3
1167;Yemen, Rep.;YEM;1990;;2.3
1168;Western Sahara;ESH;1990;;2.3
1169;West Bank and Gaza;WBG;1990;;2.3
1170;Virgin Islands (U.S.);VIR;1990;;2.3
1171;Vietnam;VNM;1990;;2.3
1172;Venezuela, RB;VEN;1990;;2.3
1173;Vanuatu;VUT;1990;;2.3
1174;Uzbekistan;UZB;1990;;2.3
1175;Uruguay;URY;1990;;2.3
1176;United Arab Emirates;ARE;1990;;2.3
1177;Ukraine;UKR;1990;;2.3
1178;Uganda;UGA;1990;;2.3
1179;Tuvalu;TUV;1990;;2.3
1180;Turks and Caicos Islands;TCA;1990;;2.3
1181;Turkmenistan;TKM;1990;;2.3
1182;Turkey;TUR;1990;;2.3
1183;Tunisia;TUN;1990;;2.3
1184;Trinidad and Tobago;TTO;1990;;2.3
1185;Tonga;TON;1990;;2.3
1186;Togo;TGO;1990;;2.3
1187;Timor-Leste;TMP;1990;;2.3
1188;Thailand;THA;1990;;2.3
1189;Tanzania;TZA;1990;;2.3
1190;Tajikistan;TJK;1990;;2.3
1191;Taiwan, China;TWN;1990;;2.3
1192;Syrian Arab Republic;SYR;1990;;2.3
1193;Switzerland;CHE;1990;;2.3
1194;Sweden;SWE;1990;;2.3
1195;Swaziland;SWZ;1990;;2.3
1196;Suriname;SUR;1990;;2.3
1197;Sudan;SDN;1990;;2.3
1198;St. Kitts and Nevis;KNA;1990;;2.3
1199;Sri Lanka;LKA;1990;;2.3
1200;Spain;ESP;1990;;2.3
1201;South Sudan;SSD;1990;;2.3
1202;South Africa;ZAF;1990;;2.3
1203;Somalia;SOM;1990;;2.3
1204;Solomon Islands;SLB;1990;;2.3
1205;Slovak Republic;SVK;1990;;2.3
1206;Sint Maarten (Dutch part);SXM;1990;;2.3
1207;Singapore;SGP;1990;;2.3
1208;Sierra Leone;SLE;1990;;2.3
1209;Seychelles;SYC;1990;;2.3
1210;Serbia;SRB;1990;;2.3
1211;Senegal;SEN;1990;;2.3
1212;Saudi Arabia;SAU;1990;;2.3
1213;Sao Tome and Principe;STP;1990;;2.3
1214;San Marino;SMR;1990;;2.3
1215;Samoa;WSM;1990;;2.3
1216;Saint Pierre et Miquelon;SPM;1990;;2.3
1217;Rwanda;RWA;1990;;2.3
1218;Russian Federation;RUS;1990;;2.3
1219;Romania;ROM;1990;;2.3
1220;Reunion;REU;1990;;2.3
1221;Qatar;QAT;1990;;2.3
1222;Puerto Rico;PRI;1990;;2.3
1223;Portugal;PRT;1990;;2.3
1224;Poland;POL;1990;;2.3
1225;Philippines;PHL;1990;;2.3
1226;Peru;PER;1990;;2.3
1227;Paraguay;PRY;1990;;2.3
1228;Pakistan;PAK;1990;;2.3
1229;Oman;OMN;1990;;2.3
1230;Norway;NOR;1990;;2.3
1231;Northern Mariana Islands;MNP;1990;;2.3
1232;Nigeria;NGA;1990;;2.3
1233;Niger;NER;1990;;2.3
1234;Nicaragua;NIC;1990;;2.3
1235;New Zealand;NZL;1990;;2.3
1236;New Caledonia;NCL;1990;;2.3
1237;Netherlands Antilles;ANT;1990;;2.3
1238;Netherlands;NLD;1990;;2.3
1239;Nepal;NPL;1990;;2.3
1240;Namibia;NAM;1990;;2.3
1241;Myanmar;MMR;1990;;2.3
1242;Mozambique;MOZ;1990;;2.3
1243;Morocco;MAR;1990;;2.3
1244;Montserrat;MSR;1990;;2.3
1245;Montenegro;MNE;1990;;2.3
1246;Mongolia;MNG;1990;;2.3
1247;Monaco;MCO;1990;;2.3
1248;Moldova;MDA;1990;;2.3
1249;Micronesia, Fed. Sts.;FSM;1990;;2.3
1250;Mexico;MEX;1990;;2.3
1251;Mayotte;MYT;1990;;2.3
1252;Mauritania;MRT;1990;;2.3
1253;Martinique;MTQ;1990;;2.3
1254;Marshall Islands;MHL;1990;;2.3
1255;Malta;MLT;1990;;2.3
1256;Mali;MLI;1990;;2.3
1257;Maldives;MDV;1990;;2.3
1258;Malaysia;MYS;1990;;2.3
1259;Macao SAR, China;MAC;1990;;2.3
1260;Luxembourg;LUX;1990;;2.3
1261;Lithuania;LTU;1990;;2.3
1262;Liechtenstein;LIE;1990;;2.3
1263;Libya;LBY;1990;;2.3
1264;Liberia;LBR;1990;;2.3
1265;Lesotho;LSO;1990;;2.3
1266;Lebanon;LBN;1990;;2.3
1267;Latvia;LVA;1990;;2.3
1268;Lao PDR;LAO;1990;;2.3
1269;Kyrgyz Republic;KGZ;1990;;2.3
1270;Kuwait;KWT;1990;;2.3
